time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,2.1087450577,-2.01957612335,19.2915357377,6.07508897751,6.08356285926,0.0,2.42130355274,-2.54043063097,4.75029743698,-0.139270772238,-0.0983292662244,0.0,435.67095349851115,434.49119919628265,436.91470813338617,433.535837322135
2.880000000000002,2.25762413971,-2.17585509568,19.5765562888,6.06693636258,6.07725245061,0.0,2.54176185073,-2.66954482975,4.74979066228,-0.129837767122,-0.124596572061,0.0,443.7968831880924,441.6250218661399,441.444699155407,442.2053003972845
2.940000000000002,2.41398687204,-2.34017795636,19.8621656874,6.05934057907,6.07013172177,0.0,2.67086128652,-2.80850245578,4.76976061497,-0.120800490888,-0.108905261404,0.0,449.0702404525947,450.3288413317046,450.6791678994251,451.39475708156994
3.000000000000002,2.57830250435,-2.51306963622,20.1492973851,6.05180984447,6.06398373647,0.0,2.80675367766,-2.95514322276,4.80046782433,-0.137152838272,-0.0919841056049,0.0,454.67554094641656,456.0204243752812,456.32576068704384,455.0041763913212
3.0600000000000023,2.75014438568,-2.69415690088,20.4350326364,6.04355689049,6.05840684056,0.0,2.9216834341,-3.08176726433,4.72376785661,-0.138353118601,-0.0949483463056,0.0,420.7813178105415,420.5167341952339,421.80482122690637,421.6824910967428
3.1200000000000023,2.93042529292,-2.88450217536,20.7223089567,6.03519275075,6.05254285529,0.0,3.08799241277,-3.26372861115,4.85063715497,-0.14158534689,-0.103977258983,0.0,488.39186527706823,487.7105693505613,488.5099827200529,488.2527305538731
3.1800000000000024,3.11992106759,-3.08502893534,21.013490671,6.02691877299,6.0458937356,0.0,3.22892979805,-3.42115196944,4.85457444751,-0.13140037105,-0.130228085685,0.0,454.73020032484436,452.61093813154434,450.9207943542452,451.7256167786775
3.2400000000000024,3.31761319545,-3.29476324315,21.3033458523,6.01883821892,6.03757221927,0.0,3.36134312989,-3.57061115926,4.8066474882,-0.142188902973,-0.166639065799,0.0,438.5664007754571,435.51152589456325,437.49327363275427,436.5766842095666
3.3000000000000025,3.52408046004,-3.51433052352,21.5929035992,6.01043250886,6.02781494658,0.0,3.52158697553,-3.74890110522,4.84400448079,-0.136210172972,-0.155609284897,0.0,465.8708457203746,466.7087319688309,467.2367745321895,467.68555503170825
3.3600000000000025,3.73917835597,-3.7435635708,21.8803552238,6.00254470083,6.01835687976,0.0,3.64897402101,-3.89282642948,4.73731617485,-0.123356233842,-0.162021810624,0.0,420.9983072064566,420.41781272303456,420.33715952336115,421.43285478050984
3.4200000000000026,3.9627570762,-3.98227725322,22.1638148367,5.99476726968,6.00860623593,0.0,3.80428655388,-4.06483611361,4.7103854936,-0.146672948427,-0.163505576251,0.0,450.500581272323,450.35579597468086,449.6424229905236,447.73337353041944
3.4800000000000026,4.19544817498,-4.23109094632,22.4443322808,5.98592328161,5.99834545948,0.0,3.95272094317,-4.22959777259,4.63941182774,-0.148892760033,-0.193491586251,0.0,438.5240429274969,435.99582868734626,436.2482578038071,436.0419900263345
3.5400000000000027,4.43740623155,-4.49014151872,22.7211463563,5.97651876809,5.98667539359,0.0,4.11330208344,-4.40604381424,4.58668259208,-0.181004947434,-0.196597090372,0.0,446.0402447267118,445.7496886416442,445.44221227134886,442.7833869258424
3.6000000000000028,4.68907739411,-4.75984064222,22.9943509554,5.96615168806,5.97474292994,0.0,4.27647860054,-4.58464011838,4.51905123336,-0.160030563128,-0.203860494999,0.0,442.76446692199687,442.12735382873666,441.48258025433705,443.18098069111994
3.660000000000003,4.95043572043,-5.04014463209,23.2625243706,5.9565020469,5.96244208876,0.0,4.43622086578,-4.75947868488,4.41914131603,-0.162468268534,-0.207422684744,0.0,434.1373574706552,433.7958650675416,433.2137871647199,432.98336585505785
3.720000000000003,5.22089317802,-5.33045709016,23.5227126299,5.9470207872,5.95078952801,0.0,4.57974953972,-4.91830002375,4.25327744643,-0.150359083958,-0.176030079908,0.0,410.1078114665966,412.8463172180533,410.83122877778396,411.87782192008376
3.780000000000003,5.50017225176,-5.63050894546,23.7730453015,5.93776392193,5.94032302163,0.0,4.73015370076,-5.08411130148,4.09059697978,-0.163567593095,-0.171444851314,0.0,412.8303453535236,413.2030301222074,415.45807440926507,414.2734587756546
3.840000000000003,5.7901624369,-5.94213685428,24.0176082197,5.92763310059,5.92962521431,0.0,4.93666456193,-5.30408134585,4.05990599011,-0.182317936818,-0.197733105039,0.0,464.23359671249585,462.13567279385535,463.9951665777218,462.4940061815102
3.900000000000003,6.09293669126,-6.2673583744,24.2607253362,5.91641753553,5.9176818803,0.0,5.15636144438,-5.53723809604,4.04207061697,-0.198237611523,-0.201836190196,0.0,471.04264557441655,470.68878796542936,472.7566514454141,471.4961108114252
3.960000000000003,6.40872183988,-6.60643003292,24.5016978106,5.90562251263,5.90573085609,0.0,5.3703420181,-5.76575700647,3.98854689679,-0.157290500809,-0.19435378112,0.0,462.69166465587,463.2433930562327,462.8955056153759,466.0760573003381
4.020000000000002,6.73637516072,-6.95832835534,24.7366021861,5.89640018361,5.89425253715,0.0,5.55198038598,-5.9647943314,3.84053609713,-0.147364913679,-0.185823906423,0.0,433.4420184841833,434.12182129702586,433.0796571461943,433.8909370228206
4.080000000000001,7.07464892597,-7.32193819407,24.9615511388,5.88789904337,5.88378042178,0.0,5.72430913118,-6.15617114338,3.65695124136,-0.132244342309,-0.1582988252,0.0,420.71264102650014,423.0580563213606,422.8384284979707,424.11950551941896
4.14,7.42412556956,-7.69786185653,25.1770017392,5.8798148188,5.87404264321,0.0,5.92522893378,-6.37515010681,3.52353224518,-0.140250813354,-0.171797496457,0.0,444.1256834731709,442.9914620460182,444.6201441833944,443.9466863706398
4.199999999999998,7.78686450041,-8.08806384316,25.386603109,5.87158297071,5.86365916648,0.0,6.1662851691,-6.63196013563,3.46125873788,-0.131705698657,-0.175702128331,0.0,472.9649248492753,472.6371831754669,472.7901965540282,473.43207991069187
4.259999999999997,8.16393903727,-8.49359557319,25.5917305405,5.86371852279,5.85314175688,0.0,6.40308162736,-6.8861342628,3.37448965386,-0.129841299398,-0.174479868083,0.0,469.8348648354233,469.90189233374787,467.7285305360425,467.8589286682901
4.319999999999996,8.55302772873,-8.91247236808,25.7868563594,5.85566889078,5.84236067028,0.0,6.56699723518,-7.07713938402,3.12906608438,-0.144604244861,-0.192904904643,0.0,413.4492105951264,411.78767013941706,412.73861505342853,411.41476896933426
4.379999999999995,8.95375307018,-9.34445194667,25.9703901369,5.847609447,5.83086254332,0.0,6.79079201235,-7.32263286024,2.98704523841,-0.119172479139,-0.189214036018,0.0,454.76482411196764,455.02561453054005,454.4560781049835,456.4740245232598
4.439999999999993,9.36857140925,-9.79177943571,26.1462017662,5.8404599837,5.81958608014,0.0,7.03664552204,-7.58859985572,2.87139282938,-0.119128251883,-0.185513126744,0.0,468.96480130908446,469.2199836512818,469.4010113751938,469.39249946303295
4.499999999999992,9.79686986538,-10.2540197403,26.3123446029,5.83325348391,5.80880909005,0.0,7.24023946957,-7.8199712118,2.66542735413,-0.122142218254,-0.169876575193,0.0,439.0663305528009,440.33040082599075,439.51537330977925,439.25222201527333
4.559999999999991,10.2386696163,-10.7313052706,26.4680302228,5.82607688117,5.79864751656,0.0,7.48641961139,-8.08993540472,2.52218727893,-0.114978052835,-0.168346477383,0.0,467.45745041204515,467.5507855283395,466.85604959417043,467.4027492520385
4.6199999999999894,10.6951740305,-11.2248145805,26.6146283236,5.819122724,5.78863695012,0.0,7.73036546712,-8.36078600735,2.36254929608,-0.117817149104,-0.163997051631,0.0,466.14440218874677,466.45909849204367,465.7250406656714,465.49149941781445
4.679999999999988,11.1664678282,-11.7347950623,26.75153654,5.8115993804,5.77849060385,0.0,7.97932648268,-8.63897926273,2.19907062893,-0.148208867043,-0.182010069549,0.0,469.54275846159555,468.1166078822299,471.0653164829422,468.6943364526014
4.739999999999987,11.6519660204,-12.2609683667,26.8770733337,5.80244682941,5.76754114863,0.0,8.20396626412,-8.9007072549,1.98364682257,-0.163027081851,-0.183468864481,0.0,454.8746455461998,454.7263542921278,454.80231403743767,453.59183015009904
4.799999999999986,12.1513800335,-12.8033213401,26.9899854487,5.79242099956,5.75739639125,0.0,8.44302744428,-9.17827596357,1.7779521743,-0.17680681553,-0.149786622021,0.0,461.8193620376817,464.44236131238995,464.4134696128486,463.3053259892659
4.859999999999984,12.6648161266,-13.3622192759,27.0897008308,5.78148302453,5.74906056304,0.0,8.67125272994,-9.45234843429,1.54391509151,-0.196495149599,-0.123150957479,0.0,457.5427415516514,459.641478434478,457.90087726037456,456.299671715968
4.919999999999983,13.1904039878,-13.9365038641,27.1727862953,5.76965934147,5.74146789778,0.0,8.84828792978,-9.69147118412,1.22428815826,-0.198216635574,-0.134373009882,0.0,427.29599847956575,426.3223734354158,427.7594589920915,427.57313260895285
4.979999999999982,13.7283315093,-14.5267502047,27.238909956,5.75787386565,5.73341993528,0.0,9.08219952542,-9.9841229685,0.97756304964,-0.19306718553,-0.133656904888,0.0,462.6750554680335,462.7156547594239,461.8479604943603,462.21799796986136
5.0399999999999805,14.2812585406,-15.1355642558,27.2912498403,5.74693865057,5.72495536266,0.0,9.34803260157,-10.3102186715,0.764313688122,-0.166524626676,-0.163130940219,0.0,483.6172448040295,481.37366023765793,481.0370889272228,483.0136941007951
